timestamp, HR (BPM), RESP (BPM), SpO2 (%),TEMP (*C)
3186,92,17,96,39
3187,93,17,96,38
3188,93,17,95,38
3189,94,17,96,39
3190,94,17,96,40
3191,95,17,96,40
3192,95,17,96,39
3193,96,17,96,39
3194,96,17,96,38
3195,96,17,96,38
3196,96,18,96,39
3197,97,18,96,39
3198,97,18,96,38
3199,97,18,96,38
3200,98,18,96,39
3201,98,18,96,39
3202,98,19,96,38
3203,98,19,96,38
3204,98,19,96,39
3205,98,19,96,39
3206,99,19,96,38
3207,98,19,97,38
3208,98,19,97,39
3209,99,19,97,39
3210,99,19,97,38
3211,99,20,97,38
3212,99,20,97,39
3213,99,20,97,39
3214,99,20,97,38
3215,99,20,97,38
3216,99,20,97,39
3217,99,20,97,39
3218,99,20,97,38
3219,99,20,97,38
3220,99,20,97,38
3221,99,20,97,38
3222,99,20,97,38
3223,99,20,97,38
3224,99,20,97,38
3225,99,20,97,38
3226,99,21,96,37
3227,99,21,96,37
3228,99,21,96,38
3229,99,21,96,38
3230,99,21,96,37
3231,99,21,96,37
3232,99,21,96,36
3233,99,21,96,36
3234,99,21,96,37
3235,99,21,96,37
3236,99,21,96,37
3237,99,21,96,37
3238,99,21,96,38
3239,99,21,96,38
3240,99,21,96,37
3241,98,20,96,37
3242,98,20,96,37
3243,98,20,96,37
3244,98,21,96,38
3245,98,21,96,38
3246,98,21,96,39
3247,98,20,96,39
3248,98,20,96,38
3249,97,20,96,40
3250,97,21,96,39
3251,97,21,96,39
3252,97,21,96,40
3253,97,21,96,40
3254,97,21,96,39
3255,97,21,96,39
3256,97,20,96,40
3257,97,20,96,40
3258,97,20,96,39
3259,97,20,96,39
3260,97,20,96,40
3261,97,20,96,40
3262,97,20,96,39
3263,97,20,96,39
3264,97,21,96,39
3265,97,21,96,39
3266,96,21,96,40
3267,96,21,96,40
3268,95,21,95,39
3269,95,20,95,39
3270,95,20,96,40
3271,95,20,96,40
3272,95,20,96,39
3273,95,20,96,39
3274,95,20,96,39
3275,95,20,96,39
3276,95,20,96,38
3277,95,20,96,38
3278,95,20,96,39
3279,95,20,96,39
3280,95,20,96,40
3281,95,20,96,40
3282,95,20,96,39
3283,95,20,96,39
3284,95,20,96,40
3285,95,20,96,40
3286,95,20,96,39
3287,95,20,96,39
3288,95,21,96,40
3289,95,21,96,40
3290,94,21,96,39
3291,94,20,96,39
3292,94,20,96,40
3293,94,20,97,40
3294,94,20,97,40
3295,94,20,97,40
3296,93,20,97,39
3297,93,21,97,39
3298,93,21,96,40
3299,93,21,96,40
3300,93,21,96,39
3301,93,21,96,39
3302,93,21,96,41
3303,93,21,96,41
3304,93,21,96,40
3305,93,21,96,40
3306,93,21,96,41
3307,93,21,96,41
3308,93,21,96,41
3309,93,21,96,41
3310,93,21,96,40
3311,93,21,96,40
3312,92,21,96,41
3313,92,21,96,41
3314,92,20,96,41
3315,92,20,96,41
3316,92,20,96,41
3317,92,20,96,41
3318,92,20,96,41
3319,92,20,96,41
3320,92,20,96,41
3321,92,20,96,41
3322,92,20,96,41
3323,92,20,96,41
3324,92,20,96,41
3325,92,20,96,41
3326,92,20,96,41
3327,92,20,97,41
3328,92,20,97,42
3329,92,20,97,42
3330,91,20,96,42
3331,91,20,96,42
3332,91,20,96,42
3333,91,20,96,42
3334,91,20,96,42
3335,91,20,96,42
3336,92,19,96,42
3337,92,19,96,42
3338,92,19,96,43
3339,92,19,96,43
3340,91,19,95,42
3341,91,19,95,42
3342,90,19,95,43
3343,66,4,100,43
3344,66,,100,42
3345,66,,100,42
3346,67,8,100,43
3347,67,8,100,43
3348,67,8,100,42
3349,67,8,100,42
3350,67,8,100,42
3351,67,8,100,42
3352,67,8,100,42
3353,67,8,100,42
3354,67,8,100,43
3355,67,8,100,43
3356,67,8,100,42
3357,67,8,100,42
3358,67,8,100,43
3359,67,8,100,43
3360,67,8,100,42
3361,67,8,100,42
3362,67,8,100,43
3363,67,8,100,43
3364,67,8,100,42
3365,67,8,100,42
3366,67,8,100,43
3367,67,9,100,43
3368,68,9,100,42
3369,68,9,100,42
3370,68,8,100,42
3371,67,7,100,42
3372,68,6,100,42
3373,67,5,100,42
3374,67,2,100,42
3375,67,2,100,42
3376,67,1,100,41
3377,67,1,100,41
3378,66,,100,42
3379,66,,100,42
3380,66,0,100,41
3381,66,0,100,41
3382,66,0,100,42
3383,66,0,100,42
3384,66,0,100,41
3385,66,0,100,41
3386,67,0,100,41
3387,67,0,100,41
3388,67,0,100,41
3389,67,0,100,41
3390,67,0,100,41
3391,67,0,100,41
3392,67,0,100,41
3393,67,0,100,41
3394,67,0,100,41
3395,67,0,99,41
3396,67,0,99,41
3397,67,,99,41
3398,67,,99,41
3399,67,,100,40
3400,67,,100,40
3401,67,,100,40
3402,67,19,100,40
3403,67,19,100,40
3404,67,19,100,40
3405,67,18,100,39
3406,67,18,100,39
3407,67,18,100,39
3408,67,18,100,39
3409,67,18,100,39
3410,67,15,100,39
3411,67,15,100,39
3412,67,15,100,39
3413,67,15,100,39
3414,67,15,100,39
3415,67,15,100,38
3416,67,15,100,38
3417,67,15,100,38
3418,66,15,100,38
3419,67,15,100,38
3420,66,15,100,38
3421,67,15,100,38
3422,67,14,100,38
3423,66,13,100,37
3424,66,12,100,37
3425,67,12,100,38
3426,66,,100,38
3427,66,,100,37
3428,66,,100,37
3429,66,,100,37
3430,66,,100,37
3431,66,0,100,38
3432,66,0,100,38
3433,66,0,100,37
3434,66,0,100,37
3435,66,0,100,37
3436,66,0,100,37
3437,66,0,100,38
3438,66,0,100,38
3439,66,0,100,37
3440,66,0,100,37
3441,66,0,100,38
3442,66,0,100,38
3443,66,0,100,37
3444,66,0,100,37
3445,66,0,100,37
3446,66,0,100,37
3447,66,0,100,37
3448,66,,100,37
3449,66,,100,36
3450,66,,100,36
3451,66,,100,37
3452,66,,100,37
3453,66,,100,36
3454,66,,100,36
3455,66,,100,37
3456,66,,100,37
3457,66,13,100,36
3458,66,13,100,36
3459,66,13,100,37
3460,66,13,100,37
3461,66,13,100,36
3462,67,12,100,36
3463,67,12,100,37
3464,67,12,100,37
3465,67,12,100,37
3466,67,12,99,37
3467,67,12,100,37
3468,67,12,100,37
3469,67,12,100,36
3470,67,12,100,36
3471,67,12,100,36
3472,67,12,100,36
3473,67,12,100,35
3474,67,12,100,35
3475,67,11,100,35
3476,67,10,100,35
3477,67,10,100,36
3478,67,,100,36
3479,66,,100,36
3480,67,,100,36
3481,66,,100,36
3482,66,,100,36
3483,66,,100,37
3484,66,0,100,37
3485,66,0,100,36
3486,66,0,100,36
3487,67,0,100,35
3488,66,0,100,35
3489,67,0,100,36
3490,67,0,100,36
3491,66,0,100,35
3492,66,0,100,35
3493,67,0,100,35
3494,66,,100,35
3495,66,,100,35
3496,67,,100,35
3497,67,,100,35
3498,67,,100,35
3499,67,,100,34
3500,67,,100,34
3501,67,,100,35
3502,67,,100,35
3503,67,,100,34
3504,67,,100,34
3505,67,,100,35
3506,67,,100,35
3507,67,,100,36
3508,67,,100,36
3509,67,,100,35
3510,67,,100,35
3511,67,,100,35
3512,67,,100,35
3513,67,,100,35
3514,67,0,100,35
3515,67,0,100,34
3516,67,0,100,34
3517,67,0,100,35
3518,67,0,100,35
3519,67,0,100,34
3520,67,0,100,34
3521,67,0,100,35
3522,67,,100,35
3523,67,,100,34
3524,67,,100,34
3525,67,,100,34
3526,67,,100,34
3527,67,,100,34
3528,67,,100,34
3529,67,,100,34
3530,67,,100,34
3531,67,,100,35
3532,67,,100,35
3533,67,,100,34
3534,67,,100,34
3535,67,,100,35
3536,67,,100,35
3537,67,,100,36
3538,67,,100,36
3539,67,,100,36
3540,67,,100,36
3541,67,,100,36
3542,67,,100,36
3543,67,,100,35
3544,67,,100,35
3545,67,,100,36
3546,67,,100,36
3547,67,,100,35
3548,67,0,100,35
3549,67,0,100,36
3550,67,0,100,36
3551,67,0,100,35
3552,67,0,100,35
3553,67,0,100,35
3554,67,0,100,35
3555,67,0,100,36
3556,67,0,100,36
3557,67,0,100,36
3558,67,0,100,36
3559,67,0,100,36
3560,67,0,100,36
3561,67,0,100,37
3562,67,0,100,37
3563,67,0,100,36
3564,67,0,100,36
3565,67,0,100,36
3566,67,0,100,36
3567,67,0,100,36
3568,67,0,100,36
3569,67,0,100,36
3570,67,0,100,36
3571,67,0,100,35
3572,67,0,100,35
3573,67,0,100,35
3574,67,0,100,35
3575,67,0,100,36
3576,67,0,100,36
3577,67,0,100,35
3578,67,0,100,35
3579,67,0,100,36
3580,67,0,100,36
3581,67,0,100,36
3582,67,0,100,36
3583,67,0,100,35
3584,67,0,100,35
3585,67,0,100,36
3586,67,16,100,36
3587,67,17,100,35
3588,101,25,93,38
3589,55,11,100,35
3590,94,26,97,42
3591,94,26,97,42
3592,94,26,97,41
3593,94,24,97,41
3594,94,25,97,42
3595,94,25,97,42
3596,66,0,100,36
3597,66,0,100,35
3598,66,0,100,35
3599,66,0,100,36
3600,66,0,100,36
3601,66,0,100,36
3602,66,0,100,36
3603,66,0,100,36
3604,66,0,100,36
3605,66,0,100,36
3606,66,0,100,36
3607,66,0,100,36
3608,67,0,100,36
3609,67,0,100,36
3610,67,0,100,36
3611,67,0,100,36
3612,67,0,100,36
3613,67,0,100,37
3614,67,0,100,37
3615,67,0,100,36
3616,67,0,100,36
3617,67,0,100,37
3618,67,0,100,37
3619,67,0,100,36
3620,67,0,100,36
3621,67,0,100,36
3622,67,0,100,36
3623,67,0,100,37
3624,67,0,100,37
3625,67,0,100,36
3626,67,0,100,36
3627,67,0,100,36
3628,67,0,100,36
3629,67,0,100,36
3630,67,0,100,36
3631,67,0,100,37
3632,67,0,100,37
3633,67,0,100,36
3634,67,0,100,36
3635,67,0,100,37
3636,67,0,100,37
3637,67,0,100,36
3638,67,0,100,36
3639,67,0,100,37
3640,67,0,100,37
3641,67,0,100,36
3642,67,0,100,36
3643,67,0,100,37
3644,67,0,100,37
3645,67,0,100,36
3646,67,0,100,36
3647,67,0,100,37
3648,67,0,100,37
3649,67,0,100,36
3650,67,0,100,36
3651,67,0,100,37
3652,67,0,100,37
3653,67,0,100,36
3654,67,0,100,36
3655,67,0,100,37
3656,67,0,100,37
3657,67,0,100,37
3658,67,0,100,37
3659,67,0,100,37
3660,67,0,100,37
3661,67,0,100,37
3662,67,0,100,37
3663,67,0,100,37
3664,67,0,100,37
3665,67,0,100,37
3666,66,0,100,37
3667,66,0,100,36
3668,66,0,100,36
3669,66,0,100,37
3670,66,0,100,37
3671,66,0,100,38
3672,66,0,100,38
3673,67,0,100,37
3674,67,0,100,37
3675,67,0,100,37
3676,67,0,100,37
3677,67,0,100,37
3678,67,0,100,37
3679,67,0,100,36
3680,67,0,100,36
3681,67,0,100,37
3682,67,0,100,37
3683,67,0,100,36
3684,67,0,99,37
3685,67,0,100,37
3686,67,0,100,37
3687,67,0,100,37
3688,67,0,100,37
3689,67,0,100,36
3690,67,0,100,36
3691,67,0,100,37
3692,67,0,100,37
3693,67,0,100,37
3694,67,0,100,37
3695,67,0,100,37
3696,67,0,100,37
3697,67,0,100,37
3698,67,0,100,37
3699,67,0,100,37
3700,67,0,100,37
3701,67,0,100,37
3702,67,0,100,37
3703,67,0,100,38
3704,67,0,100,38
3705,67,0,100,37
3706,67,0,100,37
3707,67,0,100,38
3708,67,0,100,38
3709,67,0,100,37
3710,67,0,100,37
3711,67,0,100,37
3712,67,0,100,37
3713,94,14,99,37
3714,94,14,99,36
3715,94,14,99,36
3716,94,14,99,37
3717,94,14,99,37
3718,94,14,99,38
3719,94,14,99,38
3720,94,14,99,38
3721,94,14,99,38
3722,94,14,99,37
3723,93,14,99,37
3724,93,14,99,38
3725,93,14,99,38
3726,94,13,99,39
3727,94,13,99,39
3728,94,13,99,38
3729,94,13,99,38
3730,94,14,99,37
3731,94,14,99,37
3732,94,15,99,38
3733,94,15,99,38
3734,94,14,99,38
3735,94,15,99,38
3736,94,15,99,37
3737,95,16,99,37
3738,95,16,99,38
3739,95,16,99,38
3740,95,17,99,38
3741,95,20,99,38
3742,95,20,98,39
3743,95,20,98,39
3744,95,19,98,38
3745,95,21,98,38
3746,95,21,98,37
3747,95,21,98,37
3748,95,21,99,38
3749,95,21,99,38
3750,95,21,99,38
3751,95,23,100,38
3752,95,23,100,38
3753,95,23,100,38
3754,95,21,100,39
3755,95,21,100,39
3756,95,22,100,38
3757,95,22,99,38
3758,95,22,99,39
3759,95,21,99,39
3760,95,21,99,38
3761,95,21,99,38
3762,95,21,98,39
3763,95,21,98,39
3764,94,21,98,38
3765,94,21,98,38
3766,94,21,98,38
3767,94,21,98,38
3768,94,21,98,38
3769,94,21,98,38
3770,94,21,98,38
3771,94,21,98,38
3772,94,21,98,39
3773,94,21,98,39
3774,94,21,98,38
3775,94,21,98,38
3776,95,21,98,37
3777,95,19,98,37
3778,95,19,98,38
3779,95,19,98,38
3780,95,19,98,37
3781,95,17,98,37
3782,95,17,98,38
3783,95,17,98,38
3784,95,17,98,38
3785,95,17,98,38
3786,95,16,98,37
3787,95,16,98,37
3788,95,16,98,37
3789,95,16,98,37
3790,95,16,98,38
3791,95,15,98,38
3792,95,15,98,37
3793,95,15,98,37
3794,95,15,98,37
3795,95,15,98,37
3796,95,15,98,36
3797,95,15,98,36
3798,96,15,98,37
3799,96,14,98,37
3800,96,15,98,36
3801,96,15,98,36
3802,96,15,98,35
3803,96,15,98,35
3804,96,15,98,36
3805,96,15,98,36
3806,96,15,99,37
3807,96,16,99,37
3808,96,16,99,38
3809,96,15,99,38
3810,95,17,99,38
3811,95,17,99,38
3812,95,17,98,38
3813,95,17,98,38
3814,95,17,98,37
3815,95,17,98,37
3816,95,19,98,38
3817,95,19,98,38
3818,95,19,98,38
3819,95,21,98,38
3820,95,21,98,38
3821,95,21,98,38
3822,95,21,98,38
3823,95,20,98,38
3824,95,21,98,38
3825,95,21,98,38
3826,95,21,98,38
3827,96,21,99,38
3828,96,21,99,38
3829,95,21,99,38
3830,95,21,99,38
3831,95,21,100,38
3832,95,18,100,39
3833,95,18,100,39
3834,95,18,100,38
3835,95,18,99,38
3836,95,18,99,37
3837,95,18,99,37
3838,95,20,99,38
3839,95,20,98,38
3840,95,20,98,38
3841,95,19,98,38
3842,95,18,98,39
3843,95,18,98,39
3844,96,18,98,38
3845,96,18,98,38
3846,96,18,98,38
3847,96,17,99,38
3848,96,17,99,38
3849,96,17,99,38
3850,96,17,100,38
3851,96,18,100,38
3852,95,18,100,37
3853,95,18,99,37
3854,95,18,99,38
3855,95,18,99,38
3856,95,17,99,37
3857,95,19,98,37
3858,95,19,98,38
3859,95,19,98,38
3860,95,18,98,38
3861,95,21,98,38
3862,96,21,98,37
3863,96,21,98,37
3864,96,21,98,38
3865,96,18,99,38
3866,95,18,99,39
3867,95,18,100,39
3868,95,18,100,39
3869,95,18,100,39
3870,95,18,100,39
3871,95,18,100,39
3872,95,18,100,39
3873,95,18,99,39
3874,95,18,99,39
3875,94,18,98,39
3876,94,18,98,39
3877,94,18,98,39
3878,95,17,98,39
3879,95,17,98,39
3880,94,19,98,39
3881,94,19,98,39
3882,95,19,98,38
3883,95,18,98,38
3884,95,20,98,39
3885,95,20,98,39
3886,95,20,98,38
3887,95,20,98,38
3888,95,19,98,39
3889,95,20,98,39
3890,95,23,98,38
3891,96,23,98,38
3892,96,23,98,39
3893,96,22,98,39
3894,96,25,98,38
3895,96,25,98,38
3896,96,25,98,39
3897,96,25,98,39
3898,96,21,99,39
3899,96,21,99,39
3900,96,21,99,39
3901,96,21,99,39
3902,96,21,99,39
3903,95,21,99,39
3904,95,21,99,39
3905,95,21,98,39
3906,95,21,98,40
3907,95,21,98,40
3908,95,21,98,40
3909,95,21,98,40
3910,95,21,98,39
3911,95,21,98,39
3912,95,21,98,39
3913,94,17,98,39
3914,94,17,98,39
3915,95,17,98,39
3916,94,17,98,40
3917,94,17,98,40
3918,94,16,99,41
3919,94,16,99,41
3920,94,16,99,40
3921,94,16,99,40
3922,93,15,99,40
3923,93,15,99,40
3924,93,15,99,41
3925,93,15,98,41
3926,95,15,98,40
3927,94,14,99,40
3928,94,14,99,40
3929,94,14,99,40
3930,94,14,99,40
3931,94,14,99,40
3932,94,14,99,40
3933,94,14,99,40
3934,94,14,99,40
3935,94,14,99,40
3936,94,14,99,40
3937,94,14,99,40
3938,94,14,99,41
3939,95,14,99,41
3940,95,14,99,40
3941,95,13,99,40
3942,94,13,99,41
3943,94,13,99,41
3944,94,13,99,40
3945,94,13,99,40
3946,94,12,99,41
3947,94,12,99,41
3948,94,12,99,40
3949,94,12,99,40
3950,95,13,99,41
3951,95,13,99,41
3952,95,13,99,40
3953,95,13,99,40
3954,95,13,99,40
3955,95,13,99,40
3956,95,14,99,41
3957,95,14,99,41
3958,96,14,99,41
3959,96,15,99,41
3960,96,15,99,40
3961,96,15,99,40
3962,96,15,99,40
3963,96,15,98,40
3964,96,15,98,41
3965,96,16,98,41
3966,96,16,98,40
3967,96,17,98,40
3968,96,17,98,41
3969,96,20,98,41
3970,96,20,98,40
3971,96,20,98,40
3972,96,20,98,41
3973,96,21,98,41
3974,96,24,98,41
3975,96,24,98,41
3976,96,24,98,41
3977,96,23,98,41
3978,96,22,98,41
3979,96,22,98,41
3980,96,23,98,41
3981,96,23,99,41
3982,96,26,99,41
3983,95,26,99,41
3984,95,25,99,41
3985,95,25,99,41
3986,95,25,99,42
3987,95,25,99,42
3988,95,25,99,41
3989,95,25,99,41
3990,95,25,99,41
3991,96,25,99,41
3992,96,22,99,41
3993,96,22,99,41
3994,96,22,99,42
3995,96,22,99,42
3996,96,21,99,41
3997,96,21,99,41
3998,96,20,99,42
3999,96,20,99,42
4000,96,21,99,41
4001,95,21,99,41
4002,95,21,99,41
4003,95,21,98,41
4004,95,19,98,41
4005,95,19,98,41
4006,95,19,98,41
4007,95,19,98,41
4008,95,19,98,41
4009,95,18,98,41
4010,95,18,98,40
4011,95,18,98,40
4012,95,18,98,39
4013,95,16,98,39
4014,95,16,98,41
4015,95,17,98,41
4016,95,17,98,40
4017,95,17,98,40
4018,95,17,98,41
4019,95,18,98,41
4020,95,18,98,40
4021,95,19,99,40
4022,96,19,100,40
4023,96,19,100,40
4024,96,19,100,39
4025,95,18,100,39
4026,95,19,100,39
4027,95,19,100,39
4028,95,19,100,39
4029,95,20,100,39
4030,95,20,100,41
4031,95,23,100,41
4032,95,23,99,41
4033,95,23,98,41
4034,95,24,98,42
4035,95,24,98,42
4036,95,24,98,41
4037,95,24,98,41
4038,95,25,99,41
4039,95,26,99,41
4040,95,26,99,42
4041,95,26,99,42
4042,96,27,99,41
4043,95,27,99,41
4044,95,27,99,41
4045,95,27,99,41
4046,95,27,99,41
4047,95,23,99,41
4048,95,24,99,41
4049,95,24,99,41
4050,95,24,99,41
4051,95,23,99,41
4052,95,23,99,41
4053,95,24,99,41
4054,95,24,99,42
4055,95,24,99,42
4056,95,23,99,42
4057,95,24,99,42
4058,95,24,99,41
4059,95,24,99,41
4060,95,24,99,42
4061,95,23,99,42
4062,95,22,98,41
4063,95,23,98,41
4064,95,23,98,42
4065,96,23,98,42
4066,96,23,98,41
4067,96,24,98,41
4068,96,24,98,40
4069,96,24,98,40
4070,96,23,98,41
4071,96,23,98,41
4072,96,23,98,41
4073,96,23,98,41
4074,97,23,98,41
4075,97,21,98,41
4076,97,21,98,41
4077,97,21,98,41
4078,97,21,99,40
4079,97,19,99,40
4080,97,19,100,41
4081,97,19,100,41
4082,97,19,100,41
4083,96,19,100,41
4084,96,17,100,40
4085,96,17,100,40
4086,96,17,100,41
4087,96,17,100,41
4088,96,17,100,41
4089,96,15,99,41
4090,96,15,98,40
4091,96,16,98,40
4092,96,16,98,40
4093,96,16,98,40
4094,96,15,98,40
4095,96,17,98,40
4096,96,17,99,40
4097,96,17,99,40
4098,95,16,99,40
4099,95,16,99,40
4100,95,18,99,39
4101,95,18,99,39
4102,95,18,98,40
4103,95,20,98,40
4104,95,20,98,39
4105,94,20,98,39
4106,94,20,98,40
4107,94,20,98,40
4108,94,20,98,40
4109,94,20,98,40
4110,94,20,98,39
4111,94,20,98,39
4112,94,20,98,40
4113,94,21,98,40
4114,94,21,98,39
4115,94,21,98,39
4116,95,21,98,40
4117,95,21,98,40
4118,95,21,98,39
4119,95,21,98,39
4120,95,21,98,40
4121,95,20,98,40
4122,95,21,98,39
4123,95,21,98,39
4124,95,21,98,39
4125,96,21,98,39
4126,96,21,98,40
4127,96,21,98,40
4128,95,18,98,40
4129,95,18,98,40
4130,95,18,98,39
4131,95,18,99,39
4132,95,18,99,40
4133,95,18,99,40
4134,95,18,99,39
4135,95,18,99,39
4136,95,18,99,38
4137,95,18,99,38
4138,101,25,93,38
4139,55,11,100,35
4140,94,26,97,42
4141,94,26,97,42
4142,94,26,97,41
4143,94,24,97,41
4144,94,25,97,42
4145,94,25,97,42
4146,96,23,100,38
4147,95,23,100,38
4148,95,23,100,37
4149,95,23,100,37
4150,95,25,100,38
4151,95,25,100,38
4152,95,25,100,37
4153,96,26,100,37
4154,96,26,100,38
4155,96,26,100,38
4156,96,26,99,37
4157,96,30,100,37
4158,97,34,100,38
4159,97,34,100,38
4160,97,34,99,37
4161,97,33,99,37
4162,97,31,98,36
4163,97,31,98,36
4164,97,31,98,37
4165,97,31,99,37
4166,96,31,99,36
4167,96,27,99,36
4168,96,27,99,37
4169,96,27,99,37
4170,96,27,98,37
4171,96,27,98,37
4172,96,27,98,36
4173,96,23,98,36
4174,95,23,98,37
4175,96,23,98,37
4176,96,23,99,37
4177,96,23,99,37
4178,95,22,99,36
4179,95,21,99,36
4180,109,11,99,37
4181,109,11,99,37
4182,109,11,99,37
4183,109,11,99,37
4184,109,11,99,37
4185,109,11,99,37
4186,109,11,99,37
4187,109,11,99,37
4188,109,11,99,37
4189,109,11,99,37
4190,109,11,99,36
4191,109,11,99,36
4192,108,11,99,37
4193,108,12,99,37
4194,108,12,99,36
4195,109,12,99,36
4196,109,12,99,37
4197,108,12,99,37
4198,109,12,99,36
4199,109,11,99,36
4200,109,11,99,37
4201,109,11,98,37
4202,109,12,98,36
4203,109,12,98,36
4204,110,12,98,36
4205,109,12,98,36
4206,109,12,98,36
4207,109,12,98,36
4208,108,12,98,37
4209,108,13,98,37
4210,108,13,98,36
4211,108,13,98,36
4212,108,15,98,35
4213,108,15,98,35
4214,108,15,98,36
4215,108,15,98,36
4216,108,16,98,36
4217,108,16,98,36
4218,109,16,98,35
4219,109,16,98,35
4220,109,16,98,36
4221,109,16,98,36
4222,109,17,98,36
4223,110,17,98,36
4224,110,17,98,35
4225,110,17,98,35
4226,110,17,98,35
4227,109,17,98,35
4228,110,17,98,35
4229,109,17,98,35
4230,109,17,98,35
4231,109,16,98,35
4232,109,16,98,34
4233,109,16,98,34
4234,109,16,98,35
4235,109,16,98,35
4236,109,16,98,34
4237,109,16,98,34
4238,109,16,98,34
4239,109,16,98,34
4240,109,16,98,35
4241,109,16,98,35
4242,109,16,98,34
4243,109,16,98,34
4244,109,16,99,34
4245,109,16,99,34
4246,109,16,99,34
4247,108,16,99,34
4248,108,17,99,35
4249,108,17,99,35
4250,108,17,99,34
4251,108,16,99,34
4252,109,15,99,34
4253,109,15,99,34
4254,109,15,98,34
4255,109,15,98,34
4256,109,15,98,35
4257,109,16,98,35
4258,108,16,98,34
4259,108,16,98,34
4260,108,16,98,34
4261,108,16,98,34
4262,108,16,98,34
4263,108,16,98,34
4264,107,16,98,34
4265,107,16,98,34
4266,108,16,98,34
4267,108,16,98,34
4268,108,16,98,33
4269,108,16,98,33
4270,108,16,99,34
4271,108,16,99,34
4272,108,16,99,34
4273,108,16,99,34
4274,108,16,99,34
4275,108,16,99,34
4276,107,16,99,33
4277,108,16,99,33
4278,107,16,99,34
4279,108,18,99,34
4280,108,18,99,33
4281,108,17,99,33
4282,108,16,99,33
4283,109,15,99,33
4284,109,14,99,33
4285,109,17,99,33
4286,109,17,99,32
4287,109,17,99,32
4288,109,17,99,33
4289,109,17,99,33
4290,109,17,99,33
4291,109,17,99,33
4292,109,17,99,34
4293,109,17,99,34
4294,109,17,99,33
4295,109,17,99,33
4296,108,17,99,33
4297,108,17,99,33
4298,108,17,99,32
4299,109,17,98,32
4300,108,17,98,33
4301,108,18,98,33
4302,109,18,98,32
4303,109,18,98,32
4304,109,18,98,33
4305,109,18,98,33
4306,108,18,98,34
4307,108,18,98,34
4308,108,18,98,33
4309,108,16,98,33
4310,108,16,98,34
4311,108,16,98,34
4312,108,15,98,34
4313,108,15,98,34
4314,108,15,98,33
4315,108,15,98,33
4316,108,16,99,34
4317,108,16,99,34
4318,108,16,99,34
4319,108,16,99,34
4320,107,15,98,33
4321,108,15,98,33
4322,108,15,98,34
4323,107,15,98,34
4324,108,15,98,34
4325,108,15,98,34
4326,108,15,98,34
4327,108,15,98,34
4328,108,15,98,34
4329,108,15,98,34
4330,108,15,98,35
4331,107,15,98,35
4332,107,15,98,35
4333,107,15,98,35
4334,108,15,98,35
4335,108,15,98,35
4336,108,15,98,36
4337,108,15,98,36
4338,108,15,98,35
4339,108,15,98,35
4340,107,15,98,36
4341,108,15,98,36
4342,108,15,98,36
4343,108,15,98,36
4344,108,15,98,36
4345,108,15,98,36
4346,108,15,98,36
4347,108,15,98,36
4348,108,15,98,35
4349,108,15,98,35
4350,107,15,98,36
4351,107,15,98,36
4352,107,15,98,36
4353,107,15,98,36
4354,107,15,98,36
4355,106,15,98,36
4356,106,15,98,35
4357,107,15,98,35
4358,106,15,98,36
4359,106,15,98,36
4360,107,15,98,35
4361,107,15,98,35
4362,107,15,98,36
4363,108,14,98,36
4364,108,14,98,35
4365,108,14,98,35
4366,108,14,98,36
4367,108,14,98,36
4368,108,14,98,36
4369,108,14,98,36
4370,108,14,98,35
4371,108,14,98,35
4372,108,14,98,36
4373,108,14,98,36
4374,107,14,98,36
4375,107,14,98,36
4376,108,13,98,36
4377,108,13,98,36
4378,108,13,98,36
4379,108,13,98,36
4380,108,13,98,36
4381,108,13,98,36
4382,108,13,98,36
4383,107,13,98,36
4384,107,13,98,35
4385,107,13,98,35
4386,107,13,98,36
4387,107,13,98,36
4388,107,13,98,36
4389,107,13,98,36
4390,107,13,98,36
4391,106,13,98,36
4392,106,13,98,35
4393,106,13,98,35
4394,107,13,98,36
4395,107,13,98,36
4396,107,13,98,36
4397,107,14,98,36
4398,107,14,98,36
4399,108,14,98,36
4400,108,14,98,36
4401,108,14,98,36
4402,108,14,98,35
4403,108,14,98,35
4404,107,14,98,34
4405,107,14,98,34
4406,107,14,98,35
4407,107,14,98,35
4408,107,14,98,36
4409,106,14,98,36
4410,107,14,98,36
4411,107,14,98,36
4412,106,14,98,36
4413,106,14,98,36
4414,107,14,98,35
4415,107,14,98,35
4416,107,14,98,36
4417,107,14,98,36
4418,107,14,98,37
4419,108,14,98,37
4420,107,14,98,36
4421,107,14,98,36
4422,107,14,98,36
4423,107,14,98,36
4424,107,14,98,35
4425,106,14,98,35
4426,106,14,98,36
4427,107,14,98,36
4428,107,14,98,36
4429,107,14,98,36
4430,107,15,98,36
4431,108,15,98,36
4432,108,15,98,36
4433,107,15,98,36
4434,107,14,98,36
4435,107,14,98,36
4436,108,14,98,35
4437,107,14,98,35
4438,107,15,98,36
4439,107,15,98,36
4440,107,15,98,36
4441,107,15,98,36
4442,107,15,98,36
4443,108,15,98,36
4444,108,15,98,37
4445,107,15,98,37
4446,107,15,98,36
4447,107,15,98,36
4448,107,15,98,37
4449,106,15,98,37
4450,107,15,98,36
4451,107,15,98,36
4452,107,15,98,37
4453,106,15,98,37
4454,106,15,98,36
4455,106,15,98,36
4456,106,14,98,36
4457,107,14,98,36
4458,106,14,98,37
4459,106,15,98,37
4460,107,15,98,36
4461,107,15,98,36
