timestamp, HR (BPM), RESP (BPM), SpO2 (%),TEMP (*C)
4250,90,20,99,32
4251,90,20,99,32
4252,90,20,99,32
4253,90,20,99,33
4254,90,20,99,33
4255,90,20,99,32
4256,90,20,99,33
4257,90,20,99,33
4258,90,20,99,33
4259,90,20,99,33
4260,90,20,99,33
4261,90,20,99,33
4262,90,20,99,33
4263,90,21,99,33
4264,90,21,99,33
4265,90,21,99,33
4266,90,21,99,33
4267,90,20,99,33
4268,90,20,99,33
4269,90,19,99,33
4270,90,19,99,33
4271,90,20,99,33
4272,90,20,99,33
4273,89,19,99,33
4274,89,19,99,33
4275,89,19,99,33
4276,89,19,99,33
4277,89,19,99,33
4278,89,19,99,33
4279,89,19,99,33
4280,89,19,99,33
4281,89,19,99,33
4282,90,19,99,33
4283,90,19,99,33
4284,90,19,99,33
4285,91,19,99,33
4286,90,16,99,33
4287,90,16,99,33
4288,90,16,99,33
4289,90,16,99,33
4290,90,16,99,33
4291,90,16,99,33
4292,90,16,99,33
4293,90,16,99,33
4294,90,16,99,33
4295,90,16,99,33
4296,90,16,99,33
4297,89,16,99,33
4298,89,16,99,33
4299,89,16,99,33
4300,89,16,99,33
4301,89,17,99,33
4302,89,17,99,33
4303,89,17,99,33
4304,89,17,99,33
4305,89,19,99,33
4306,89,19,99,33
4307,89,19,99,33
4308,89,19,99,33
4309,89,19,99,33
4310,89,19,99,32
4311,89,20,99,33
4312,89,20,99,33
4313,89,20,99,33
4314,89,20,99,33
4315,89,20,99,33
4316,89,20,99,33
4317,89,20,99,33
4318,89,20,99,33
4319,89,20,99,33
4320,89,20,99,33
4321,89,20,99,33
4322,89,20,99,33
4323,90,20,99,33
4324,90,20,99,33
4325,90,20,99,33
4326,90,20,99,33
4327,90,19,99,33
4328,90,19,99,33
4329,90,19,99,33
4330,90,19,99,33
4331,90,19,99,33
4332,90,19,99,33
4333,89,19,99,33
4334,89,19,99,33
4335,89,19,99,33
4336,89,19,99,33
4337,89,19,99,33
4338,89,19,99,33
4339,89,19,99,33
4340,89,19,99,33
4341,89,19,99,33
4342,90,20,100,33
4343,90,20,100,33
4344,90,20,100,33
4345,90,20,100,33
4346,90,20,100,33
4347,90,20,100,33
4348,90,20,99,33
4349,89,20,99,33
4350,90,20,99,33
4351,89,20,99,33
4352,90,20,99,33
4353,90,20,99,33
4354,90,20,99,33
4355,90,20,99,33
4356,91,20,99,33
4357,91,20,99,33
4358,91,20,99,33
4359,91,20,99,33
4360,91,19,99,33
4361,91,19,99,33
4362,91,19,99,32
4363,91,19,99,32
4364,90,19,99,33
4365,90,19,99,33
4366,90,19,99,32
4367,90,18,99,32
4368,90,18,99,32
4369,90,18,99,32
4370,89,18,99,32
4371,89,18,99,32
4372,90,18,99,33
4373,89,18,99,32
4374,90,18,99,32
4375,90,18,100,33
4376,89,18,100,33
4377,89,18,100,33
4378,89,18,100,33
4379,89,18,100,33
4380,89,18,100,32
4381,89,18,100,33
4382,89,20,100,32
4383,89,20,100,33
4384,90,20,100,33
4385,91,21,100,33
4386,91,21,100,33
4387,91,21,100,33
4388,91,21,100,33
4389,91,20,100,33
4390,91,20,100,33
4391,91,20,100,33
4392,91,20,100,33
4393,91,20,100,33
4394,90,20,100,33
4395,90,20,100,33
4396,90,20,99,33
4397,90,19,99,33
4398,90,19,99,33
4399,90,19,99,33
4400,90,19,99,32
4401,90,19,100,32
4402,90,19,100,32
4403,90,19,100,32
4404,90,19,100,33
4405,90,19,100,32
4406,89,18,100,32
4407,90,18,100,32
4408,90,17,100,32
4409,90,17,100,32
4410,90,17,100,32
4411,90,17,100,32
4412,90,17,100,32
4413,89,17,100,32
4414,90,18,100,32
4415,90,18,100,32
4416,90,18,100,32
4417,90,18,100,32
4418,90,18,100,32
4419,90,18,100,32
4420,90,18,100,32
4421,90,18,100,32
4422,90,18,100,32
4423,90,18,100,32
4424,90,18,100,32
4425,90,18,100,32
4426,89,18,100,32
4427,89,18,100,32
4428,89,18,100,32
4429,80,16,94,32
4430,82,16,94,32
4431,78,16,94,32
4432,80,16,94,33
4433,79,16,94,32
4434,79,16,94,32
4435,82,16,94,32
4436,81,16,94,32
4437,80,16,94,33
4438,80,16,94,32
4439,81,16,94,32
4440,79,15,94,32
4441,82,15,94,32
4442,82,15,94,32
4443,82,15,94,32
4444,82,15,94,32
4445,82,15,94,32
4446,80,15,94,32
4447,84,15,94,32
4448,80,14,94,32
4449,81,14,94,32
4450,81,14,94,32
4451,81,14,94,31
4452,81,14,94,32
4453,81,14,94,31
4454,81,14,94,31
4455,79,14,94,31
4456,80,14,94,30
4457,80,14,94,30
4458,80,14,94,30
4459,81,14,94,30
4460,81,14,94,29
4461,81,14,94,29
4462,80,14,94,29
4463,80,14,94,29
4464,82,15,94,29
4465,79,15,94,29
4466,79,15,94,29
4467,79,15,94,30
4468,79,15,94,31
4469,78,16,94,27
4470,79,16,94,27
4471,80,16,93,29
4472,79,16,93,27
4473,80,16,93,29
4474,80,16,93,29
4475,80,16,93,30
4476,80,16,94,29
4477,81,16,94,27
4478,81,16,94,29
4479,80,16,94,29
4480,80,16,94,29
4481,81,16,94,29
4482,80,16,95,27
4483,80,16,95,29
4484,80,16,95,29
4485,80,16,95,30
4486,80,16,95,30
4487,80,16,95,27
4488,78,16,95,30
4489,81,16,95,30
4490,80,16,95,30
4491,79,16,95,30
4492,83,16,95,27
4493,82,16,95,27
4494,81,16,95,27
4495,81,16,95,27
4496,81,16,95,27
4497,84,16,95,27
4498,81,16,95,27
4499,81,16,95,30
4500,80,16,95,30
4501,80,16,95,30
4502,83,16,95,27
4503,81,16,95,28
4504,80,16,95,30
4505,80,16,95,28
4506,80,16,95,28
4507,80,16,95,30
4508,78,16,95,28
4509,80,16,95,28
4510,80,16,95,30
4511,79,16,95,28
4512,80,16,95,28
4513,80,16,95,28
4514,80,16,95,28
4515,80,16,95,28
4516,80,16,95,28
4517,80,16,95,30
4518,82,16,95,30
4519,80,16,95,30
4520,80,16,95,27
4521,80,16,95,30
4522,80,16,95,27
4523,80,16,95,30
4524,78,16,95,30
4525,80,16,95,27
4526,80,16,95,27
4527,82,16,95,30
4528,81,16,95,29
4529,81,16,95,28
4530,80,16,95,28
4531,80,16,95,28
4532,80,16,95,30
4533,79,16,94,28
4534,79,16,94,30
4535,80,16,95,28
4536,81,16,95,28
4537,81,16,95,28
4538,82,16,95,30
4539,79,16,95,30
4540,79,15,96,28
4541,79,15,96,28
4542,82,15,95,28
4543,78,15,95,30
4544,79,15,95,27
4545,80,15,94,30
4546,80,15,94,28
4547,81,15,94,28
4548,83,14,94,30
4549,86,10,96,28
4550,88,12,95,30
4551,88,12,95,28
4552,88,12,94,28
4553,89,12,93,28
4554,89,12,93,30
4555,90,13,93,28
4556,92,13,93,30
4557,90,13,93,28
4558,91,14,93,28
4559,91,14,93,28
4560,91,14,93,28
4561,93,14,93,30
4562,91,16,93,28
4563,91,16,93,28
4564,89,16,93,30
4565,88,22,93,28
4566,89,22,93,30
4567,89,22,93,28
4568,88,24,93,28
4569,89,24,93,28
4570,89,22,93,28
4571,89,22,93,30
4572,89,22,94,28
4573,88,21,94,28
4574,88,21,94,28
4575,88,21,94,31
4576,88,21,94,28
4577,88,21,94,30
4578,88,21,94,28
4579,88,21,95,28
4580,88,21,95,28
4581,88,21,94,28
4582,88,21,94,28
4583,88,20,94,28
4584,88,20,94,28
4585,88,20,94,28
4586,88,20,94,30
4587,88,20,94,28
4588,88,20,94,28
4589,88,20,94,28
4590,87,20,94,28
4591,87,18,94,30
4592,87,18,94,30
4593,87,17,94,31
4594,87,17,94,30
4595,86,17,94,31
4596,85,17,93,28
4597,86,17,93,31
4598,86,17,93,29
4599,85,16,93,31
4600,85,16,93,29
4601,88,16,93,29
4602,84,16,93,31
4603,87,16,93,29
4604,88,16,93,31
4605,87,16,93,31
4606,89,16,93,31
4607,87,16,93,29
4608,86,16,93,31
4609,86,16,94,31
4610,85,16,94,29
4611,85,16,94,31
4612,84,16,94,29
4613,84,16,94,29
4614,84,16,94,29
4615,83,16,95,29
4616,83,16,95,30
4617,83,16,95,31
4618,83,16,95,30
4619,84,16,95,30
4620,84,16,95,30
4621,84,16,95,30
4622,82,16,95,31
4623,86,16,95,30
4624,83,16,95,30
4625,84,16,95,30
4626,84,16,95,31
4627,85,16,95,30
4628,85,16,95,30
4629,86,16,95,31
4630,85,16,95,31
4631,84,16,95,32
4632,84,15,95,30
4633,84,15,95,30
4634,82,15,95,31
4635,83,15,95,31
4636,81,15,95,32
4637,83,15,95,32
4638,86,16,95,32
4639,86,16,95,32
4640,86,16,95,32
4641,86,16,96,32
4642,84,16,96,32
4643,87,15,96,32
4644,85,15,96,32
4645,85,15,96,32
4646,84,15,96,32
4647,84,15,96,32
4648,84,15,96,32
4649,85,14,96,32
4650,85,14,95,32
4651,86,14,95,32
4652,86,14,95,32
4653,86,14,95,32
4654,85,14,95,32
4655,85,14,95,32
4656,85,14,95,32
4657,84,14,96,32
4658,83,14,95,32
4659,83,14,95,32
4660,85,13,95,32
4661,84,13,95,32
4662,84,13,96,32
4663,84,13,96,32
4664,84,13,96,33
4665,84,14,96,33
4666,83,14,96,32
4667,83,14,96,32
4668,86,14,96,32
4669,84,14,96,32
4670,86,14,96,32
4671,83,14,96,32
4672,84,15,96,32
4673,84,16,96,32
4674,85,17,96,32
4675,88,17,96,32
4676,87,17,96,32
4677,87,18,96,32
4678,86,18,96,32
4679,86,18,96,33
4680,84,19,96,33
4681,88,19,96,32
4682,88,20,96,32
4683,88,20,96,33
4684,88,20,96,32
4685,88,20,95,32
4686,88,20,95,32
4687,86,19,95,32
4688,86,19,96,32
4689,87,19,96,32
4690,87,18,96,32
4691,87,20,97,32
4692,88,20,97,32
4693,88,21,97,32
4694,87,20,96,32
4695,87,20,96,32
4696,88,17,96,32
4697,88,17,96,32
4698,88,17,96,32
4699,88,17,97,32
4700,86,16,97,32
4701,86,16,97,32
4702,87,16,97,33
4703,87,16,97,32
4704,87,16,98,32
4705,87,15,97,33
4706,87,15,97,33
4707,87,13,96,33
4708,87,13,96,33
4709,87,13,96,33
4710,87,13,96,32
4711,86,13,96,32
4712,80,15,98,32
4713,80,15,98,32
4714,80,15,98,32
4715,80,15,98,32
4716,79,15,98,32
4717,80,14,98,32
4718,82,14,98,32
4719,81,14,98,32
4720,81,15,98,32
4721,80,15,98,32
4722,79,15,98,32
4723,78,15,98,32
4724,78,15,98,33
4725,76,15,97,32
4726,73,15,98,32
4727,74,15,98,32
4728,73,15,98,32
4729,71,15,98,32
4730,71,15,97,31
4731,72,15,97,32
4732,74,14,97,32
4733,74,14,97,32
4734,73,14,97,32
4735,73,14,97,33
4736,73,14,97,32
4737,73,14,97,33
4738,73,14,97,32
4739,72,14,97,33
4740,74,14,97,32
4741,74,14,97,32
4742,73,14,97,32
4743,74,14,98,32
4744,74,15,97,32
4745,74,15,97,32
4746,74,15,97,32
4747,74,15,97,32
4748,74,15,97,32
4749,74,15,97,32
4750,74,15,97,32
4751,74,15,97,32
4752,74,15,97,32
4753,74,15,97,32
4754,74,15,97,32
4755,74,15,97,32
4756,74,15,97,32
4757,75,15,97,32
4758,75,15,97,32
4759,75,15,97,32
4760,75,15,97,32
4761,75,14,97,32
4762,75,14,97,32
4763,75,14,97,32
4764,75,14,97,33
4765,75,14,97,32
4766,74,14,97,32
4767,75,14,97,32
4768,75,14,97,32
4769,74,14,97,32
4770,74,14,97,32
4771,74,14,97,33
4772,74,15,97,32
4773,74,15,97,32
4774,74,15,97,32
4775,74,15,97,32
4776,74,15,97,32
4777,74,15,97,32
4778,75,15,97,32
4779,75,15,97,32
4780,75,15,97,33
4781,76,14,97,32
4782,76,14,97,32
4783,76,14,97,32
4784,75,14,97,32
4785,74,14,97,32
4786,76,14,97,32
4787,76,14,97,32
4788,76,14,97,33
4789,76,14,97,32
4790,74,15,97,32
4791,74,15,97,32
4792,74,14,97,32
4793,74,14,97,33
4794,73,14,97,32
4795,73,14,97,32
4796,73,14,97,32
4797,73,15,97,33
4798,73,15,97,32
4799,73,15,97,32
4800,73,15,97,32
4801,73,15,97,32
4802,74,15,97,32
4803,74,15,97,32
4804,74,15,97,32
4805,74,15,97,32
4806,74,15,97,31
4807,74,15,97,32
4808,74,15,97,31
4809,74,14,97,32
4810,74,14,97,32
4811,74,15,97,32
4812,75,15,97,32
4813,75,15,97,32
4814,75,15,97,32
4815,75,14,97,32
4816,75,14,97,31
4817,75,14,97,31
4818,75,14,97,32
4819,75,14,97,32
4820,75,14,97,33
4821,75,15,97,33
4822,75,15,97,33
4823,75,15,97,31
4824,75,15,97,33
4825,75,15,97,33
4826,75,15,97,31
4827,75,15,97,31
4828,75,15,97,31
4829,75,15,97,31
4830,75,15,97,33
4831,76,15,97,31
4832,78,15,97,31
4833,77,15,97,31
4834,77,15,97,31
4835,76,15,96,30
4836,74,15,97,30
4837,74,15,97,31
4838,77,15,97,31
4839,77,14,97,31
4840,76,14,97,31
4841,76,14,97,32
4842,76,15,97,30
4843,77,15,97,30
4844,76,14,97,32
4845,76,14,97,32
4846,78,14,97,30
4847,76,14,97,32
4848,75,14,97,30
4849,75,14,97,31
4850,76,14,97,30
4851,75,14,96,32
4852,75,14,96,30
4853,77,14,96,32
4854,77,14,96,30
4855,77,14,96,30
4856,77,14,97,31
4857,78,14,97,32
4858,76,14,97,30
4859,75,14,97,30
4860,74,14,97,30
4861,75,14,97,30
4862,75,14,97,30
4863,75,14,97,30
4864,73,14,97,32
4865,74,14,97,30
4866,74,14,97,30
4867,74,14,97,30
4868,75,14,97,30
4869,75,14,97,30
4870,75,14,97,30
4871,75,14,97,30
4872,77,14,97,30
4873,76,14,97,30
4874,76,14,97,32
4875,77,14,97,30
4876,81,15,97,30
4877,81,15,97,30
4878,80,15,97,30
4879,80,15,97,30
4880,80,15,97,30
4881,79,15,97,30
4882,80,15,97,29
4883,75,15,97,29
4884,75,15,97,31
4885,76,15,98,28
4886,76,15,98,31
4887,76,15,98,28
4888,75,15,98,28
4889,75,15,98,28
4890,75,15,97,28
4891,75,15,97,28
4892,74,16,97,29
4893,74,16,97,29
4894,74,16,97,29
4895,74,16,97,29
4896,75,15,97,29
4897,75,15,97,29
4898,75,15,97,29
4899,75,15,97,29
4900,75,16,97,29
4901,75,16,97,29
4902,75,16,97,29
4903,75,16,97,28
4904,76,16,98,28
4905,76,16,98,28
4906,76,16,98,28
4907,76,16,98,28
4908,76,16,98,28
4909,76,16,98,28
4910,76,16,98,31
4911,76,16,98,28
4912,77,16,98,28
4913,76,16,97,28
4914,76,16,97,28
4915,77,16,97,28
4916,77,16,97,31
4917,76,16,97,31
4918,77,16,97,28
4919,76,16,97,28
4920,77,16,97,28
4921,78,15,97,31
4922,78,15,97,31
4923,78,15,97,28
4924,78,14,97,28
4925,77,14,97,28
4926,77,14,97,31
4927,77,14,97,30
4928,78,14,97,28
4929,78,14,97,28
4930,80,14,97,28
4931,78,13,96,31
4932,80,13,96,28
4933,77,12,97,28
4934,76,12,97,28
4935,76,12,97,28
4936,75,12,97,28
4937,75,12,97,28
4938,75,12,97,28
4939,76,12,97,28
4940,76,12,97,28
4941,75,12,97,31
4942,76,12,97,28
4943,76,12,97,28
4944,77,12,97,28
4945,77,12,97,28
4946,77,12,97,31
4947,77,12,97,28
4948,77,12,97,28
4949,77,12,97,28
4950,79,12,97,31
4951,78,12,97,28
4952,78,12,97,28
4953,75,12,97,28
4954,78,12,97,28
4955,78,12,97,31
4956,78,12,97,28
4957,75,12,97,31
4958,77,13,98,29
4959,74,13,98,29
4960,75,13,98,29
4961,75,13,98,31
4962,76,13,98,29
4963,76,13,98,29
4964,75,13,98,29
4965,75,13,98,29
4966,75,13,98,29
4967,76,13,98,29
4968,75,13,98,29
4969,75,13,98,29
4970,74,13,98,29
4971,73,13,98,29
4972,74,13,98,31
4973,74,13,98,29
4974,74,13,98,29
4975,74,13,98,29
4976,73,13,98,29
4977,74,13,98,31
4978,74,13,98,31
4979,74,13,98,29
4980,75,14,98,31
4981,75,14,98,29
4982,110,16,97,31
4983,110,16,96,29
4984,109,15,96,28
4985,109,15,96,29
4986,109,15,96,29
4987,109,16,96,30
4988,109,16,96,29
4989,109,16,97,28
4990,109,16,97,28
4991,109,16,97,28
4992,109,16,97,31
4993,109,15,96,28
4994,109,15,96,28
4995,109,15,97,31
4996,109,15,97,28
4997,109,15,97,28
4998,109,15,97,28
4999,110,15,97,28
5000,110,15,97,28
5001,110,15,97,31
5002,110,16,97,28
5003,110,16,97,30
5004,110,16,97,28
5005,110,17,97,28
5006,111,17,97,28
5007,111,17,97,30
5008,111,17,97,28
5009,111,17,97,28
5010,111,17,97,28
5011,111,17,97,30
5012,111,17,98,28
5013,111,17,98,28
5014,111,17,98,28
5015,111,17,98,28
5016,111,17,98,28
5017,110,17,98,28
5018,110,17,98,28
5019,110,17,97,28
5020,110,17,97,28
5021,110,17,97,28
5022,110,17,96,28
5023,110,17,96,30
5024,109,17,96,29
5025,109,17,96,30
5026,110,17,96,29
5027,110,17,96,29
5028,110,16,96,29
5029,110,16,96,29
5030,110,16,96,29
5031,110,15,96,29
5032,110,15,96,29
5033,110,15,96,29
5034,110,15,96,29
5035,110,15,96,29
5036,110,15,96,29
5037,110,15,96,29
5038,110,15,96,29
5039,110,15,97,29
5040,110,15,97,30
5041,110,15,97,28
5042,110,16,97,30
5043,110,16,96,28
5044,110,16,96,30
5045,110,16,96,30
5046,109,16,97,33
5047,109,16,97,33
5048,109,16,97,33
5049,110,15,97,33
5050,110,16,97,33
5051,110,16,97,33
5052,110,16,96,33
5053,110,16,96,33
5054,110,16,96,33
5055,110,16,96,33
5056,112,17,98,33
5057,111,17,98,33
5058,111,16,99,32
5059,111,16,100,32
5060,111,16,100,33
5061,111,16,100,33
5062,110,16,100,32
5063,110,16,100,32
5064,110,16,100,32
5065,110,17,100,32
5066,110,17,100,32
5067,110,17,99,32
5068,110,16,97,32
5069,111,16,97,32
5070,111,16,97,31
5071,111,16,97,31
5072,111,16,97,31
5073,111,16,97,31
5074,111,15,97,31
5075,111,15,97,31
5076,111,15,97,31
5077,111,15,97,31
5078,111,16,97,30
5079,111,16,97,30
5080,111,16,97,30
5081,111,17,97,30
5082,111,17,97,31
5083,111,17,97,31
5084,111,17,97,30
5085,111,17,96,30
5086,111,17,96,31
5087,111,17,96,31
5088,111,16,96,30
5089,111,16,96,30
5090,111,17,96,31
5091,110,17,97,31
5092,111,16,96,31
5093,111,16,96,31
5094,111,16,96,30
5095,111,16,96,30
5096,111,16,96,31
5097,111,16,96,31
5098,110,15,96,30
5099,110,15,96,30
5100,109,14,97,30
5101,109,14,97,30
5102,109,13,97,31
5103,109,14,97,31
5104,110,14,97,31
5105,110,14,97,31
5106,110,16,97,31
5107,110,16,97,31
5108,110,16,97,31
5109,110,16,97,31
5110,109,16,97,31
5111,109,16,97,31
5112,109,16,97,30
5113,109,16,97,30
5114,109,16,97,31
5115,109,16,97,31
5116,109,16,97,31
5117,109,16,97,31
5118,109,16,97,31
5119,109,16,97,31
5120,109,16,97,31
5121,109,16,97,31
5122,109,16,97,31
5123,110,15,97,31
5124,110,15,97,31
5125,110,15,97,31
5126,110,16,98,31
5127,110,16,98,31
5128,110,16,98,31
5129,110,16,97,31
5130,110,15,97,31
5131,110,15,97,31
5132,110,17,97,31
5133,110,18,97,31
5134,110,17,97,31
5135,110,18,97,31
5136,110,23,97,31
5137,110,23,97,31
5138,112,18,96,33
5139,112,18,96,34
5140,111,16,96,33
5141,111,16,96,33
5142,111,16,96,33
5143,111,16,97,33
5144,111,16,97,33
5145,111,16,97,33
5146,110,16,97,33
5147,110,16,97,33
5148,110,15,97,33
5149,110,15,97,33
5150,110,16,97,33
5151,110,16,97,33
5152,110,16,97,33
5153,110,15,97,33
5154,110,15,97,33
5155,111,18,98,33
5156,111,18,97,32
5157,111,18,96,33
5158,110,17,96,32
5159,83,14,100,33
5160,83,13,100,32
5161,79,13,100,33
5162,55,14,100,32
5163,58,14,100,31
5164,60,14,100,31
5165,60,13,100,30
5166,57,13,100,30
5167,55,13,100,30
5168,55,13,100,30
5169,55,13,100,30
5170,52,13,100,31
5171,50,13,100,31
5172,50,13,100,30
5173,50,13,100,31
5174,55,12,100,31
5175,58,12,100,31
5176,60,12,100,30
5177,64,12,100,31
5178,63,12,100,31
5179,67,12,100,31
5180,67,12,100,31
5181,67,12,100,31
5182,75,13,100,31
5183,71,13,100,31
5184,81,13,100,31
5185,78,13,100,31
5186,81,13,100,31
5187,85,13,100,31
5188,78,13,100,31
5189,74,13,100,31
5190,74,14,100,31
5191,74,14,100,31
5192,71,14,100,31
5193,74,14,100,31
5194,74,14,100,31
5195,84,14,100,31
5196,85,14,100,31
5197,78,14,100,31
5198,75,14,100,31
5199,74,14,100,31
5200,77,14,100,31
5201,82,14,100,31
5202,87,14,100,31
5203,85,14,100,31
5204,82,14,100,31
5205,81,14,100,31
5206,78,13,100,31
5207,78,13,100,31
5208,78,13,100,31
5209,78,13,100,31
5210,75,14,100,31
5211,75,14,100,31
5212,78,14,100,31
5213,83,14,100,31
5214,87,14,100,31
5215,78,14,100,31
5216,74,14,100,31
5217,74,14,100,31
5218,76,14,100,31
5219,75,14,100,31
5220,78,14,100,31
5221,71,14,100,30
5222,66,14,100,30
5223,74,14,100,30
5224,92,14,100,30
5225,90,14,100,30
5226,82,14,100,30
5227,80,14,100,30
5228,79,14,100,30
5229,77,14,100,30
5230,78,14,100,30
5231,83,14,100,30
5232,90,14,100,30
5233,96,14,100,30
5234,87,14,100,30
5235,83,14,100,30
5236,82,14,100,30
5237,81,14,100,30
5238,81,14,100,30
5239,80,14,100,30
5240,80,14,100,30
5241,80,14,100,30
5242,80,14,100,30
5243,80,14,100,30
5244,80,14,100,30
5245,80,14,100,30
5246,79,15,100,30
5247,79,15,100,30
5248,79,14,100,30
5249,82,14,100,30
5250,82,14,100,30
5251,82,14,100,30
5252,80,14,100,31
5253,80,14,100,31
5254,83,14,100,31
5255,79,14,100,32
5256,79,14,100,32
5257,79,14,100,33
5258,80,14,100,33
5259,83,14,100,33
5260,87,13,100,33
5261,86,13,100,33
5262,83,13,100,33
5263,83,13,100,33
5264,83,13,100,33
5265,79,13,100,33
5266,84,13,100,33
5267,80,13,100,33
5268,80,15,100,34
5269,81,15,100,33
5270,72,15,100,34
5271,69,15,100,33
5272,70,14,100,34
5273,71,14,100,33
5274,79,14,100,34
5275,79,15,100,33
5276,79,15,100,34
5277,85,14,100,33
5278,84,14,100,34
5279,82,14,100,33
5280,86,14,100,34
5281,91,14,100,33
5282,95,14,100,34
5283,91,14,100,33
5284,88,14,100,34
5285,89,14,100,33
5286,86,14,100,34
5287,88,14,100,33
5288,84,14,100,34
5289,87,15,100,33
5290,88,15,100,34
5291,92,15,100,33
5292,92,15,100,34
5293,85,15,100,33
5294,85,15,100,34
5295,84,16,100,33
5296,85,16,100,34
5297,86,16,100,33
5298,86,15,100,34
5299,85,15,100,33
5300,81,15,100,33
5301,79,15,100,34
5302,81,15,100,34
5303,80,15,100,33
5304,84,14,100,33
5305,82,14,100,33
5306,80,14,100,34
5307,80,14,100,33
5308,80,14,100,34
5309,79,13,100,33
5310,83,13,100,34
5311,83,13,100,33
5312,83,13,100,34
5313,83,13,100,33
5314,83,13,100,33
5315,80,13,100,34
5316,79,13,100,34
5317,79,13,100,33
5318,79,13,100,33
5319,79,13,100,33
5320,79,12,100,34
5321,79,12,100,33
5322,79,12,100,34
5323,79,12,100,33
5324,82,12,100,34
5325,82,12,100,33
5326,83,12,100,34
5327,83,12,100,33
5328,83,12,100,33
5329,83,12,100,33
5330,79,12,100,33
5331,79,13,100,34
5332,79,13,100,33
5333,79,13,100,34
5334,79,13,100,33
5335,81,13,100,34
5336,82,13,100,33
5337,82,13,100,34
5338,82,14,100,33
5339,82,14,100,34
5340,82,15,100,33
5341,79,15,100,34
5342,79,15,100,33
5343,79,15,100,34
5344,78,14,100,33
5345,78,14,100,34
5346,79,15,100,33
5347,79,15,100,34
5348,79,15,100,33
5349,79,15,100,34
5350,79,15,100,33
5351,79,15,100,34
5352,79,15,100,33
5353,79,15,100,33
5354,83,17,95,34
5355,83,17,95,33
5356,83,18,95,34
5357,84,18,95,33
5358,84,18,95,34
5359,84,17,95,33
5360,84,17,95,33
5361,84,17,95,34
5362,84,17,95,33
5363,84,17,95,34
5364,84,17,95,33
5365,84,17,95,34
5366,83,17,95,33
5367,84,17,95,34
5368,83,17,95,33
5369,83,17,95,33
5370,84,17,95,33
5371,84,17,95,33
5372,84,17,95,33
5373,84,17,95,33
5374,84,17,95,33
5375,84,17,95,33
5376,84,18,95,33
5377,84,18,95,33
5378,84,18,95,33
5379,84,18,95,33
5380,85,18,95,33
5381,84,18,95,33
5382,84,18,95,32
5383,84,18,95,33
5384,84,17,95,32
5385,84,17,95,31
5386,84,17,95,30
5387,84,17,95,30
5388,84,17,95,31
5389,84,17,95,31
5390,83,17,95,31
5391,83,17,95,31
5392,83,17,95,31
5393,83,17,95,31
5394,83,17,95,31
5395,83,17,95,31
5396,83,17,95,31
5397,83,17,96,31
5398,82,17,96,31
5399,83,16,96,31
5400,83,16,96,31
5401,83,16,95,31
5402,83,17,95,31
5403,83,17,95,31
5404,83,17,95,30
5405,83,17,95,31
5406,82,17,95,31
5407,82,17,95,30
5408,82,17,95,31
5409,82,17,95,31
5410,83,17,95,31
5411,84,17,95,31
5412,84,17,95,31
5413,84,18,95,31
5414,84,18,95,30
5415,84,18,95,31
5416,84,18,95,31
5417,84,18,95,31
5418,84,18,95,31
5419,84,18,95,31
5420,84,18,95,31
5421,84,18,95,31
5422,84,17,95,31
5423,84,17,95,31
5424,84,17,95,31
5425,84,17,95,31
5426,83,17,95,31
5427,83,17,95,31
5428,84,17,95,31
5429,84,17,95,31
5430,84,17,95,31
5431,84,17,95,30
5432,83,17,95,31
5433,83,17,95,30
5434,84,17,95,29
5435,83,17,95,29
5436,84,17,95,29
5437,84,17,95,28
5438,84,17,95,28
5439,84,17,95,28
5440,84,17,95,28
5441,83,17,95,29
5442,83,17,95,28
5443,83,17,95,29
5444,83,17,95,29
5445,83,17,95,30
5446,83,17,95,31
5447,83,17,95,31
5448,83,17,95,32
5449,84,17,95,32
5450,84,17,95,32
5451,84,17,95,33
5452,84,17,95,33
5453,84,17,95,33
5454,84,17,95,34
5455,85,17,95,34
5456,84,17,95,34
5457,84,17,95,34
5458,83,17,95,34
5459,83,17,95,34
5460,84,17,95,34
5461,84,17,95,34
5462,84,17,95,34
5463,83,17,95,34
5464,83,17,95,34
5465,84,17,95,34
5466,84,17,95,34
5467,84,17,95,34
5468,83,18,95,34
5469,84,18,95,34
5470,84,18,95,34
5471,84,18,95,34
5472,84,18,95,34
5473,84,18,95,34
5474,84,18,95,34
5475,87,17,96,34
5476,88,17,96,34
5477,89,17,97,34
5478,90,17,97,34
5479,90,18,97,34
5480,90,18,97,34
5481,90,18,97,34
5482,89,18,97,34
5483,88,18,97,34
5484,89,18,97,34
5485,89,18,97,34
5486,88,18,97,34
5487,87,16,97,34
5488,82,16,96,34
5489,81,16,96,35
5490,81,16,96,34
5491,80,17,96,34
5492,79,17,96,34
5493,81,17,96,35
5494,81,17,96,34
5495,82,17,97,35
5496,88,17,97,32
5497,89,17,97,32
5498,89,17,97,32
5499,89,17,97,34
5500,89,17,97,34
5501,89,16,97,34
5502,89,16,96,34
5503,89,16,96,34
5504,88,16,96,34
5505,88,16,96,32
5506,88,17,96,34
5507,87,17,97,32
5508,89,17,97,34
5509,90,17,97,34
5510,91,17,97,32
5511,90,17,97,32
5512,88,17,97,32
5513,87,17,97,32
5514,85,18,97,32
5515,85,18,97,34
5516,86,18,97,33
5517,87,18,97,35
5518,89,18,97,32
